회사명,거래소코드,회계년도,영업손익,당기순이익,매출액
(주)그래디언트,35080,2020/12,-11151028.0,-25807835.0,3169208084.0
(주)그리티,204020,2011/12,,,
(주)그리티,204020,2012/12,,,
(주)그리티,204020,2013/12,,,
(주)그리티,204020,2014/12,10909472.0,7132762.0,99923756.0
(주)그리티,204020,2015/12,7184142.0,5888698.0,102486038.0
(주)그리티,204020,2016/12,4664730.0,3293317.0,105600459.0
(주)그리티,204020,2017/12,10144193.0,7716468.0,125799821.0
(주)그리티,204020,2018/12,8045203.0,4810592.0,119259702.0
(주)그리티,204020,2019/12,2913982.0,1563323.0,123079831.0
(주)그리티,204020,2020/12,2147779.0,836636.0,123462306.0
(주)그린플러스,186230,2011/12,,,
(주)그린플러스,186230,2012/12,,,
(주)그린플러스,186230,2013/12,,,
(주)그린플러스,186230,2014/12,,,
(주)그린플러스,186230,2015/12,,,
(주)그린플러스,186230,2016/12,,,
(주)그린플러스,186230,2017/12,,,
(주)그린플러스,186230,2018/12,5106600.0,2269801.0,46357455.0
(주)그린플러스,186230,2019/12,5077238.0,2533086.0,48831866.0
(주)그린플러스,186230,2020/12,5935588.0,-2138595.0,62676119.0
(주)극동자동화,272420,2014/12,,,
(주)극동자동화,272420,2015/12,,,
(주)극동자동화,272420,2016/12,,,
(주)극동자동화,272420,2017/12,,,
(주)글로벌스탠다드테크놀로지,83450,2011/12,4242807.0,3521902.0,41504144.0
(주)글로벌스탠다드테크놀로지,83450,2012/12,8120683.0,7003711.0,64812103.0
(주)글로벌스탠다드테크놀로지,83450,2013/12,7530078.0,5925826.0,80982977.0
(주)글로벌스탠다드테크놀로지,83450,2014/12,8599178.0,7880919.0,89122994.0
(주)글로벌스탠다드테크놀로지,83450,2015/12,6011588.0,5703892.0,84422579.0
(주)글로벌스탠다드테크놀로지,83450,2016/12,4877910.0,4644376.0,90819412.0
(주)글로벌스탠다드테크놀로지,83450,2017/12,22260787.0,15756344.0,162835484.0
(주)글로벌스탠다드테크놀로지,83450,2018/12,10405764.0,10303468.0,129850197.0
(주)글로벌스탠다드테크놀로지,83450,2019/12,21908352.0,17968416.0,168231754.0
(주)글로벌스탠다드테크놀로지,83450,2020/12,18150174.0,15490969.0,166880498.0
(주)금양,1570,2011/12,6952664.0,2964115.0,109810009.0
(주)금양,1570,2012/12,6614054.0,3717420.0,122905331.0
(주)금양,1570,2013/12,5644293.0,719232.0,156304448.0
(주)금양,1570,2014/12,5163631.0,-111826.0,158550531.0
(주)금양,1570,2015/12,6855670.0,14474633.0,158999533.0
(주)금양,1570,2016/12,12127454.0,-20526295.0,168681746.0
(주)금양,1570,2017/12,13140970.0,18645438.0,180373683.0
(주)금양,1570,2018/12,13526326.0,20253300.0,205441375.0
(주)금양,1570,2019/12,9211215.0,-10903987.0,172723864.0
(주)금양,1570,2020/12,6006943.0,-3962270.0,176169811.0
(주)금오하이텍,165270,2011/12,,,
(주)금오하이텍,165270,2012/12,,,
(주)금오하이텍,165270,2013/12,,,
(주)금오하이텍,165270,2014/12,,,
(주)금오하이텍,165270,2015/12,,,
(주)금오하이텍,165270,2016/12,,,
(주)금호에이치티,214330,2011/12,,,
(주)금호에이치티,214330,2012/12,,,
(주)금호에이치티,214330,2013/12,10456454.0,7171940.0,124006030.0
(주)금호에이치티,214330,2014/12,16325134.0,13452116.0,179174058.0
(주)금호에이치티,214330,2015/12,20339189.0,14971109.0,203071984.0
(주)금호에이치티,214330,2016/12,14295443.0,8354070.0,208574892.0
(주)금호에이치티,214330,2017/12,8924225.0,4933421.0,179707629.0
(주)금호에이치티,214330,2018/12,10493446.0,7792877.0,209260006.0
(주)금호에이치티,214330,2019/12,4059148.0,-75223.0,251095062.0
(주)금호에이치티,214330,2020/12,-4710924.0,-9813211.0,219632557.0
(주)금화피에스시,36190,2011/12,16448550.0,15182500.0,82738193.0
(주)금화피에스시,36190,2012/12,20453131.0,18485546.0,108224285.0
(주)금화피에스시,36190,2013/12,27103680.0,22786047.0,166122419.0
(주)금화피에스시,36190,2014/12,23448696.0,21397903.0,189631759.0
(주)금화피에스시,36190,2015/12,27682715.0,22676558.0,235969690.0
(주)금화피에스시,36190,2016/12,29816098.0,23917682.0,235018376.0
(주)금화피에스시,36190,2017/12,33863833.0,20153925.0,205781841.0
(주)금화피에스시,36190,2018/12,41384787.0,39649709.0,233326733.0
(주)금화피에스시,36190,2019/12,34327291.0,27677441.0,209435314.0
(주)금화피에스시,36190,2020/12,26993690.0,29941078.0,235335656.0
(주)기가레인,49080,2013/12,12948738.0,10828194.0,94791934.0
(주)기가레인,49080,2014/12,9101817.0,7764423.0,95718992.0
(주)기가레인,49080,2015/12,-18852731.0,-13369109.0,61576391.0
(주)기가레인,49080,2016/12,-9108288.0,-10347329.0,75445071.0
(주)기가레인,49080,2017/12,5232144.0,-920801.0,100131227.0
(주)기가레인,49080,2018/12,-2497484.0,-21635992.0,124772205.0
(주)기가레인,49080,2019/12,-29598747.0,-46059977.0,72769411.0
(주)기가레인,49080,2020/12,-14446302.0,-25803274.0,44278598.0
(주)기산텔레콤,35460,2011/12,-10359858.0,-12092371.0,65679195.0
(주)기산텔레콤,35460,2012/12,1714513.0,-1882261.0,74315907.0
(주)기산텔레콤,35460,2013/12,5120351.0,3928729.0,79463728.0
(주)기산텔레콤,35460,2014/12,1747320.0,2744606.0,74512326.0
(주)기산텔레콤,35460,2015/12,1595421.0,1701580.0,79710503.0
(주)기산텔레콤,35460,2016/12,-2914471.0,-2639743.0,59172319.0
(주)기산텔레콤,35460,2017/12,-3230591.0,-5538516.0,63467585.0
(주)기산텔레콤,35460,2018/12,-2927420.0,-3327575.0,56445716.0
(주)기산텔레콤,35460,2019/12,3995820.0,3498486.0,67054955.0
(주)기산텔레콤,35460,2020/12,423128.0,337553.0,68812450.0
(주)까뮤이앤씨,13700,2011/12,-132765820.0,-115818356.0,90048208.0
(주)까뮤이앤씨,13700,2012/12,3874241.0,-4642070.0,90976586.0
(주)까뮤이앤씨,13700,2013/12,-1085474.0,-12045286.0,83568532.0
(주)까뮤이앤씨,13700,2014/12,2849967.0,2285412.0,123567918.0
(주)까뮤이앤씨,13700,2015/12,4029706.0,5169039.0,132370311.0
(주)까뮤이앤씨,13700,2016/12,4443394.0,3256253.0,139708060.0
(주)까뮤이앤씨,13700,2017/12,10091338.0,8436815.0,172176860.0
(주)까뮤이앤씨,13700,2018/12,4050404.0,1738796.0,116296828.0
(주)까뮤이앤씨,13700,2019/12,14845481.0,13494869.0,283420655.0
(주)까뮤이앤씨,13700,2020/12,2818116.0,9202738.0,161728918.0
(주)까스텔바작,308100,2016/12,5129079.0,-1636973.0,33625854.0
(주)까스텔바작,308100,2017/12,12020807.0,6356092.0,84152107.0
(주)까스텔바작,308100,2018/12,14574144.0,11214626.0,92346623.0
(주)까스텔바작,308100,2019/12,9018785.0,6869624.0,81358617.0
(주)까스텔바작,308100,2020/12,7534658.0,4795622.0,67274849.0
(주)나노,187790,2014/12,,,
(주)나노,187790,2015/12,-8471990.0,-8990586.0,29901810.0
(주)나노,187790,2016/12,-14162416.0,-24388859.0,48175171.0
(주)나노,187790,2017/12,1661616.0,89291.0,73089292.0
(주)나노,187790,2018/12,2193238.0,-467314.0,81942719.0
(주)나노,187790,2019/12,-869772.0,-298564.0,73694955.0
(주)나노,187790,2020/12,-1732662.0,-10436378.0,47375058.0
(주)나노브릭,286750,2015/12,,,
(주)나노브릭,286750,2016/12,,,
(주)나노브릭,286750,2017/12,-2002095.0,-3770569.0,5983442.0
(주)나노브릭,286750,2018/12,-1291703.0,859279.0,7186469.0
(주)나노브릭,286750,2019/12,-1512607.0,-780552.0,7775408.0
(주)나노브릭,286750,2020/12,67221.0,-91587.0,8651931.0
(주)나노신소재,121600,2011/12,4489990.0,4687969.0,33480756.0
(주)나노신소재,121600,2012/12,-699837.0,-1446732.0,23644347.0
(주)나노신소재,121600,2013/12,1396876.0,1166791.0,27009014.0
(주)나노신소재,121600,2014/12,3699232.0,3793548.0,27926752.0
(주)나노신소재,121600,2015/12,9096516.0,7655911.0,43140425.0
(주)나노신소재,121600,2016/12,6294911.0,5940058.0,41111800.0
(주)나노신소재,121600,2017/12,8531076.0,6827889.0,45568866.0
(주)나노신소재,121600,2018/12,8749523.0,7671621.0,52249960.0
(주)나노신소재,121600,2019/12,5143898.0,5801286.0,48892961.0
(주)나노신소재,121600,2020/12,1463818.0,1649534.0,48524488.0
(주)나노엔텍,39860,2011/12,-11116954.0,-12202620.0,13153879.0
(주)나노엔텍,39860,2012/12,-5328956.0,-5883367.0,13435035.0
(주)나노엔텍,39860,2013/12,-473071.0,-1236713.0,19084457.0
(주)나노엔텍,39860,2014/12,-2591623.0,-2464001.0,19498657.0
(주)나노엔텍,39860,2015/12,-7211152.0,-7471283.0,24839316.0
(주)나노엔텍,39860,2016/12,-9685305.0,-14798956.0,22205895.0
(주)나노엔텍,39860,2017/12,1672406.0,-2072184.0,23809593.0
(주)나노엔텍,39860,2018/12,2825936.0,3308228.0,25796821.0
(주)나노엔텍,39860,2019/12,3051217.0,5749945.0,26255836.0
(주)나노엔텍,39860,2020/12,3403054.0,2736521.0,29443386.0
(주)나노트로닉스,10670,2011/12,433403.0,-1700903.0,17113850.0
(주)나노트로닉스,10670,2012/12,3338256.0,-3183343.0,19429585.0
(주)나래나노텍,137080,2011/12,,,
(주)나래나노텍,137080,2012/12,,,
(주)나래나노텍,137080,2013/12,,,
(주)나래나노텍,137080,2014/12,,,
(주)나래나노텍,137080,2015/12,,,
(주)나래나노텍,137080,2016/12,,,
(주)나래나노텍,137080,2017/12,4132808.0,-18645087.0,95815545.0
(주)나래나노텍,137080,2018/12,7406244.0,4967814.0,95186847.0
(주)나래나노텍,137080,2019/12,-10292325.0,-10895330.0,43007667.0
(주)나래나노텍,137080,2020/12,5650173.0,2232682.0,82804670.0
(주)나무가,190510,2011/12,,,
(주)나무가,190510,2012/12,3645568.0,1139134.0,85497557.0
(주)나무가,190510,2013/12,5350893.0,2143315.0,219315611.0
(주)나무가,190510,2014/12,1779277.0,1821999.0,218330936.0
(주)나무가,190510,2015/12,25666181.0,8484512.0,403847036.0
(주)나무가,190510,2016/12,-669505.0,-4188413.0,292613003.0
(주)나무가,190510,2017/12,-31479937.0,-40918809.0,257564977.0
(주)나무가,190510,2018/12,1857186.0,3585210.0,312824892.0
(주)나무가,190510,2019/12,2666025.0,-585939.0,362063863.0
(주)나무가,190510,2020/12,-2262218.0,-7890516.0,511756135.0
(주)나스미디어,89600,2011/12,7809343.0,6003573.0,21717857.0
(주)나스미디어,89600,2012/12,7613038.0,6454270.0,23462889.0
(주)나스미디어,89600,2013/12,6058109.0,5614730.0,24754414.0
(주)나스미디어,89600,2014/12,8601869.0,7956451.0,29855317.0
(주)나스미디어,89600,2015/12,11693294.0,9916024.0,45490455.0
(주)나스미디어,89600,2016/12,15433276.0,11972406.0,69943009.0
(주)나스미디어,89600,2017/12,34298134.0,26676052.0,120275391.0
(주)나스미디어,89600,2018/12,24946232.0,20596334.0,106607030.0
(주)나스미디어,89600,2019/12,30558603.0,22484088.0,117006838.0
(주)나스미디어,89600,2020/12,26967943.0,23134215.0,111641077.0
(주)나이벡,138610,2011/12,-1955772.0,-1834811.0,2702416.0
(주)나이벡,138610,2012/12,-805135.0,-1407065.0,3875799.0
(주)나이벡,138610,2013/12,-2637399.0,-3849754.0,2271977.0
(주)나이벡,138610,2014/12,-3024927.0,-3620685.0,4786118.0
(주)나이벡,138610,2015/12,-1583717.0,-2425875.0,4173528.0
(주)나이벡,138610,2016/12,-2499774.0,-3027189.0,4804232.0
(주)나이벡,138610,2017/12,-1128739.0,-2567612.0,6302575.0
(주)나이벡,138610,2018/12,-3402362.0,-4146156.0,5207877.0
(주)나이벡,138610,2019/12,-960252.0,-2726636.0,9287488.0
(주)나이벡,138610,2020/12,-3011681.0,-3637627.0,6357111.0
(주)나이스디앤비,130580,2011/12,2855233.0,2483308.0,17447086.0
(주)나이스디앤비,130580,2012/12,3200317.0,3024750.0,19285428.0
(주)나이스디앤비,130580,2013/12,3312852.0,3012799.0,19592150.0
(주)나이스디앤비,130580,2014/12,4103059.0,3625754.0,21139275.0
(주)나이스디앤비,130580,2015/12,4943229.0,4366625.0,25675101.0
(주)나이스디앤비,130580,2016/12,6465327.0,5728563.0,33964917.0
(주)나이스디앤비,130580,2017/12,8454239.0,6414092.0,42282947.0
(주)나이스디앤비,130580,2018/12,10423254.0,9299592.0,52040929.0
(주)나이스디앤비,130580,2019/12,12798062.0,11280367.0,77330430.0
(주)나이스디앤비,130580,2020/12,14088152.0,11291348.0,82196200.0
(주)나이스홀딩스,34310,2011/12,46386311.0,33822237.0,194810015.0
(주)나이스홀딩스,34310,2012/12,44716912.0,44822114.0,211902144.0
(주)나이스홀딩스,34310,2013/12,73230416.0,63730747.0,754166289.0
(주)나이스홀딩스,34310,2014/12,71783757.0,53713407.0,936827214.0
(주)나이스홀딩스,34310,2015/12,91245321.0,62915097.0,1090840202.0
(주)나이스홀딩스,34310,2016/12,126926939.0,90779251.0,1346411434.0
(주)나이스홀딩스,34310,2017/12,122598327.0,92750994.0,1450068987.0
(주)나이스홀딩스,34310,2018/12,128330972.0,99301937.0,1611892148.0
(주)나이스홀딩스,34310,2019/12,154235020.0,77665757.0,1877743691.0
(주)나이스홀딩스,34310,2020/12,153148432.0,52928234.0,2055514098.0
(주)나이코,192240,2012/12,,,
(주)나이코,192240,2013/12,,,
(주)나이코,192240,2014/12,,,
(주)나이코,192240,2015/12,,,
(주)나인테크,267320,2017/12,,,
(주)나인테크,267320,2018/12,,,
(주)나인테크,267320,2019/12,,,
(주)나인테크,267320,2020/12,3293451.0,-1230558.0,65865810.0
(주)남선알미늄,8350,2011/12,4920524.0,24748177.0,302410988.0
(주)남선알미늄,8350,2012/12,-3928790.0,-16536943.0,308547177.0
(주)남선알미늄,8350,2013/12,13600289.0,9655705.0,353378515.0
(주)남선알미늄,8350,2014/12,13927458.0,17604236.0,341293036.0
(주)남선알미늄,8350,2015/12,17100780.0,14881686.0,350317585.0
(주)남선알미늄,8350,2016/12,24179476.0,20399638.0,400734305.0
(주)남선알미늄,8350,2017/12,20750090.0,21742400.0,400667879.0
(주)남선알미늄,8350,2018/12,9426031.0,25220519.0,347834921.0
(주)남선알미늄,8350,2019/12,11578883.0,14479409.0,324782177.0
(주)남선알미늄,8350,2020/12,-1515276.0,10538669.0,268474786.0
(주)남성,4270,2011/12,-328193.0,-1822084.0,66156225.0
(주)남성,4270,2012/12,-35940.0,-6862343.0,68020409.0
(주)남성,4270,2013/12,2046577.0,-732650.0,73072002.0
(주)남성,4270,2014/12,1582754.0,-3975359.0,69059783.0
(주)남성,4270,2015/12,2786303.0,-520743.0,75864783.0
(주)남성,4270,2016/12,4559142.0,1327730.0,83724292.0
(주)남성,4270,2017/12,7210225.0,1356665.0,91991880.0
(주)남성,4270,2018/12,976778.0,-3576375.0,83251810.0
(주)남성,4270,2019/12,461285.0,-2196177.0,72953026.0
(주)남성,4270,2020/12,-2456097.0,-16173812.0,92533561.0
(주)내츄럴엔도텍,168330,2012/12,5118742.0,4393985.0,21632650.0
(주)내츄럴엔도텍,168330,2013/12,24103694.0,19279883.0,84281121.0
(주)내츄럴엔도텍,168330,2014/12,25886542.0,20760517.0,124067457.0
(주)내츄럴엔도텍,168330,2015/12,-10890671.0,-15644528.0,44506401.0
(주)내츄럴엔도텍,168330,2016/12,-9391306.0,-13177152.0,6556020.0
(주)내츄럴엔도텍,168330,2017/12,-5391216.0,-8860824.0,9238808.0
(주)내츄럴엔도텍,168330,2018/12,-13587339.0,-23238141.0,8928362.0
(주)내츄럴엔도텍,168330,2019/12,-11129699.0,-16008383.0,6580460.0
(주)내츄럴엔도텍,168330,2020/12,-315913.0,-2997188.0,13247176.0
(주)네오리진,94860,2011/12,1434105.0,649924.0,42947694.0
(주)네오리진,94860,2012/12,1513894.0,-2791896.0,24667502.0
(주)네오리진,94860,2013/12,-1799033.0,-12396768.0,41569623.0
(주)네오리진,94860,2014/12,-5817300.0,-18212371.0,34582751.0
(주)네오리진,94860,2015/12,-2807608.0,-3377781.0,12413198.0
(주)네오리진,94860,2016/12,810733.0,674598.0,10654596.0
(주)네오리진,94860,2017/12,168664.0,166207.0,9263380.0
(주)네오리진,94860,2018/12,-771579.0,-3781297.0,9064462.0
(주)네오리진,94860,2019/12,258267.0,-2726564.0,11270250.0
(주)네오리진,94860,2020/12,-1700861.0,-1800953.0,9473210.0
(주)네오셈,253590,2016/12,,,
(주)네오셈,253590,2017/12,,,
(주)네오셈,253590,2018/12,,,
(주)네오셈,253590,2019/12,-3334110.0,-1569501.0,27225588.0
(주)네오셈,253590,2020/12,12009290.0,8075578.0,48638484.0
(주)네오오토,212560,2011/12,,,
(주)네오오토,212560,2012/12,,,
(주)네오오토,212560,2013/12,9989227.0,9230875.0,117300740.0
(주)네오오토,212560,2014/12,8263826.0,6831455.0,108775562.0
(주)네오오토,212560,2015/12,9232820.0,7651072.0,115393747.0
(주)네오오토,212560,2016/12,10052254.0,7883058.0,140544448.0
(주)네오오토,212560,2017/12,1606020.0,4135626.0,128249343.0
(주)네오오토,212560,2018/12,2422365.0,5798405.0,115243742.0
(주)네오오토,212560,2019/12,795115.0,2497866.0,118441501.0
(주)네오오토,212560,2020/12,2956981.0,3544581.0,117499436.0
(주)네오위즈,95660,2011/12,106795298.0,72509057.0,667748340.0
(주)네오위즈,95660,2012/12,110533910.0,5785127.0,674589550.0
(주)네오위즈,95660,2013/12,95810930.0,46864398.0,442897817.0
(주)네오위즈,95660,2014/12,29526267.0,-8177160.0,201029653.0
(주)네오위즈,95660,2015/12,15802494.0,-21852100.0,190070606.0
(주)네오위즈,95660,2016/12,23471441.0,9853329.0,191038418.0
(주)네오위즈,95660,2017/12,10872808.0,-2143713.0,174045348.0
(주)네오위즈,95660,2018/12,22555606.0,33524295.0,215490230.0
(주)네오위즈,95660,2019/12,32567478.0,27623322.0,254498033.0
(주)네오위즈,95660,2020/12,60335803.0,62167755.0,289606376.0
(주)네오위즈홀딩스,42420,2011/12,116011172.0,76477186.0,727227250.0
(주)네오위즈홀딩스,42420,2012/12,108650699.0,13920271.0,742971136.0
(주)네오위즈홀딩스,42420,2013/12,101248218.0,59898207.0,512084970.0
(주)네오위즈홀딩스,42420,2014/12,39319220.0,57500868.0,262205577.0
(주)네오위즈홀딩스,42420,2015/12,14452647.0,49969692.0,199471968.0
(주)네오위즈홀딩스,42420,2016/12,22359830.0,-8386452.0,201698095.0
(주)네오위즈홀딩스,42420,2017/12,10628248.0,-6798711.0,184864190.0
(주)네오위즈홀딩스,42420,2018/12,21139486.0,43566139.0,228327081.0
(주)네오위즈홀딩스,42420,2019/12,29418403.0,40857864.0,253948130.0
(주)네오위즈홀딩스,42420,2020/12,57750301.0,94962424.0,289246163.0
(주)네오이뮨텍,950220,2019/12,-16224166.0,-14197883.0,0.0
(주)네오이뮨텍,950220,2020/12,-31269734.0,-30456235.0,0.0
(주)네오크레마,311390,2016/12,,,
(주)네오크레마,311390,2017/12,,,
(주)네오크레마,311390,2018/12,3266191.0,3561554.0,21745255.0
(주)네오크레마,311390,2019/12,665101.0,1025691.0,19776649.0
(주)네오크레마,311390,2020/12,1259116.0,1366683.0,29821101.0
(주)네오티스,85910,2011/12,5732674.0,3975553.0,29184036.0
(주)네오티스,85910,2012/12,3904166.0,4313757.0,34980811.0
(주)네오티스,85910,2013/12,3432123.0,2426104.0,36116964.0
(주)네오티스,85910,2014/12,3995727.0,3063380.0,37658799.0
(주)네오티스,85910,2015/12,2007867.0,-3593014.0,35730680.0
(주)네오티스,85910,2016/12,2530772.0,-1601111.0,40161938.0
(주)네오티스,85910,2017/12,3266173.0,-7249334.0,43473210.0
(주)네오티스,85910,2018/12,4693123.0,3178419.0,45195339.0
(주)네오티스,85910,2019/12,3357376.0,1456670.0,42409365.0
(주)네오티스,85910,2020/12,3742593.0,370556.0,37969069.0
(주)네오팜,92730,2011/12,1199197.0,904242.0,16944305.0
(주)네오팜,92730,2012/12,209147.0,647763.0,18774372.0
(주)네오팜,92730,2013/12,2147648.0,1895050.0,20137821.0
(주)네오팜,92730,2014/12,5002662.0,2568482.0,25602822.0
(주)네오팜,92730,2015/12,6258403.0,3407145.0,35964570.0
(주)네오팜,92730,2016/12,9552938.0,7742494.0,42368623.0
(주)네오팜,92730,2017/12,14037876.0,11559211.0,53633507.0
(주)네오팜,92730,2018/12,19161762.0,15369685.0,66274582.0
(주)네오팜,92730,2019/12,22960501.0,19245382.0,83240333.0
(주)네오팜,92730,2020/12,21902092.0,18130855.0,81625348.0
(주)네오퍼플,28090,2011/12,-3667046.0,-5277189.0,32534707.0
(주)네오퍼플,28090,2012/12,-4588747.0,-13254413.0,24971381.0
(주)네오펙트,290660,2017/12,-4222423.0,-4389269.0,4454463.0
(주)네오펙트,290660,2018/12,-5238860.0,-9634328.0,5653093.0
